table_name,column_name,position,column_type,nullable
handpumps_in_bihar_year_wise_district_wise_division_wise,number_of_geotagged_handpumps,6,text,YES
handpumps_in_bihar_year_wise_district_wise_division_wise,number_of_handpumps_repaired,7,text,YES
handpumps_in_bihar_year_wise_district_wise_division_wise,number_of_other_handpumps_repaired,8,text,YES
handpumps_in_bihar_year_wise_district_wise_division_wise,number_of_india_mark_handpumps,9,text,YES
handpumps_in_bihar_year_wise_district_wise_division_wise,number_of_special_handpumps,10,text,YES
handpumps_in_bihar_year_wise_district_wise_division_wise,number_of_ordinary_handpumps,11,text,YES
har_ghar_nal_ka_jal_district_wise_block_wise_year_wise,focus_area,1,text,YES
har_ghar_nal_ka_jal_district_wise_block_wise_year_wise,state,2,text,YES
har_ghar_nal_ka_jal_district_wise_block_wise_year_wise,year,3,text,YES
har_ghar_nal_ka_jal_district_wise_block_wise_year_wise,district_name,4,text,YES
har_ghar_nal_ka_jal_district_wise_block_wise_year_wise,block_name,5,text,YES
har_ghar_nal_ka_jal_district_wise_block_wise_year_wise,panchayat_name,6,text,YES
har_ghar_nal_ka_jal_district_wise_block_wise_year_wise,village_name,7,text,YES
har_ghar_nal_ka_jal_district_wise_block_wise_year_wise,administrative_sanction_amount,8,text,YES
hierarchy_division_designation_officers,focus_area,1,text,YES
hierarchy_division_designation_officers,year,2,text,YES
hierarchy_division_designation_officers,state_name,3,text,YES
hierarchy_division_designation_officers,division,4,text,YES
hierarchy_division_designation_officers,designation,5,text,YES
hierarchy_division_designation_officers,officer_name,6,text,YES
highways_major_district_roads_year_wise_district_wise,focus_area,1,text,YES
highways_major_district_roads_year_wise_district_wise,state_name,2,text,YES
highways_major_district_roads_year_wise_district_wise,district_name,3,text,YES
highways_major_district_roads_year_wise_district_wise,year,4,text,YES
highways_major_district_roads_year_wise_district_wise,type_of_road,5,text,YES
highways_major_district_roads_year_wise_district_wise,road_length_in_kilometers,6,text,YES
hostel_grant_scheme_ec_ebc_beneficiary_details_district_wise,state_name,1,text,YES
hostel_grant_scheme_ec_ebc_beneficiary_details_district_wise,focus_area,2,text,YES
hostel_grant_scheme_ec_ebc_beneficiary_details_district_wise,year,3,text,YES
hostel_grant_scheme_ec_ebc_beneficiary_details_district_wise,district_name,4,text,YES
hostel_grant_scheme_ec_ebc_beneficiary_details_district_wise,number_of_beneficiaries,5,text,YES
hostel_grant_scheme_ec_ebc_beneficiary_details_district_wise,total_amount_approved_from_state_in_rupee,6,text,YES
hostel_grant_scheme_ec_ebc_gender_wise_details_block_wise,state_name,1,text,YES
hostel_grant_scheme_ec_ebc_gender_wise_details_block_wise,focus_area,2,text,YES
hostel_grant_scheme_ec_ebc_gender_wise_details_block_wise,district_name,3,text,YES
hostel_grant_scheme_ec_ebc_gender_wise_details_block_wise,block_name,4,text,YES
hostel_grant_scheme_ec_ebc_gender_wise_details_block_wise,hostel_name,5,text,YES
hostel_grant_scheme_ec_ebc_gender_wise_details_block_wise,number_of_male_students,6,text,YES
hostel_grant_scheme_ec_ebc_gender_wise_details_block_wise,number_of_female_students,7,text,YES
hostel_grant_scheme_ec_ebc_gender_wise_details_block_wise,number_of_students_from_backward_category,8,text,YES
hostel_grant_scheme_ec_ebc_gender_wise_details_block_wise,number_of_students_from_extremely_backward_category,9,text,YES
hostel_grant_scheme_minority_welfare_district_year_wise,year,1,text,YES
hostel_grant_scheme_minority_welfare_district_year_wise,month,2,text,YES
hostel_grant_scheme_minority_welfare_district_year_wise,scheme_name,3,text,YES
hostel_grant_scheme_minority_welfare_district_year_wise,district_name,4,text,YES
hostel_grant_scheme_minority_welfare_district_year_wise,gender,5,text,YES
hostel_grant_scheme_minority_welfare_district_year_wise,category,6,text,YES
hostel_grant_scheme_minority_welfare_district_year_wise,number_of_beneficiaries,7,bigint,NO
hostel_grant_scheme_minority_welfare_district_year_wise,total_amount,8,double,YES
house_completion_year_wise_pmay_scheme,state_name,1,text,YES
house_completion_year_wise_pmay_scheme,district_name,2,text,YES
house_completion_year_wise_pmay_scheme,block_name,3,text,YES
house_completion_year_wise_pmay_scheme,panchayat_name,4,text,YES
house_completion_year_wise_pmay_scheme,scheme_name,5,text,YES
house_completion_year_wise_pmay_scheme,focus_area,6,text,YES
house_completion_year_wise_pmay_scheme,year,7,text,YES
house_completion_year_wise_pmay_scheme,number_of_house_completed,8,text,YES
house_progress_in_pmay_scheme,district_name,1,text,YES
house_progress_in_pmay_scheme,scheme_name,2,text,YES
house_progress_in_pmay_scheme,block_name,3,text,YES
house_progress_in_pmay_scheme,sanctions_out_of_geo_tagged,4,text,YES
house_progress_in_pmay_scheme,sanctions_with_verified_accounts,5,text,YES
house_progress_in_pmay_scheme,first_installment,6,text,YES
house_progress_in_pmay_scheme,second_installment,7,text,YES
house_progress_in_pmay_scheme,third_installment,8,text,YES
house_progress_in_pmay_scheme,fourth_installment,9,text,YES
house_progress_in_pmay_scheme,completed_with_verified,10,text,YES
house_progress_in_pmay_scheme,completed,11,text,YES
house_progress_in_pmay_scheme,year,12,text,YES
house_progress_in_pmay_scheme,state_name,13,text,YES
india_district_wise_irrigation,id,1,text,YES
india_district_wise_irrigation,district_name,2,text,YES
india_district_wise_irrigation,district_lgd_code,3,text,YES
india_district_wise_irrigation,state_name,4,text,YES
india_district_wise_irrigation,state_lgd_code,5,text,YES
india_district_wise_irrigation,stage_of_ground_water_extraction,6,text,YES
india_district_wise_irrigation,farmers_using_drip_or_sprinkler_irrigation,7,text,YES
indira_gandhi_disability_pension_district_wise_year_wise,state_name,1,text,YES
indira_gandhi_disability_pension_district_wise_year_wise,focus_area,2,text,YES
indira_gandhi_disability_pension_district_wise_year_wise,year,3,text,YES
indira_gandhi_disability_pension_district_wise_year_wise,scheme_name,4,text,YES
indira_gandhi_disability_pension_district_wise_year_wise,district_name,5,text,YES
indira_gandhi_disability_pension_district_wise_year_wise,block_name,6,text,YES
indira_gandhi_disability_pension_district_wise_year_wise,panchayat_name,7,text,YES
indira_gandhi_disability_pension_district_wise_year_wise,village_name,8,text,YES
indira_gandhi_disability_pension_district_wise_year_wise,benefit_transfer_mode,9,text,YES
indira_gandhi_disability_pension_district_wise_year_wise,amount,10,text,YES
indira_gandhi_disability_pension_district_wise_year_wise,no_of_beneficiaries_transactions,11,text,YES
indira_gandhi_national_disability_pension_progress_report,year,1,text,YES
indira_gandhi_national_disability_pension_progress_report,state_name,2,text,YES
indira_gandhi_national_disability_pension_progress_report,focus_area,3,text,YES
indira_gandhi_national_disability_pension_progress_report,scheme_name,4,text,YES
indira_gandhi_national_disability_pension_progress_report,district_name,5,text,YES
indira_gandhi_national_disability_pension_progress_report,total_number_of_applications_received,6,text,YES
indira_gandhi_national_disability_pension_progress_report,pending_applications_with_deo,7,text,YES
indira_gandhi_national_disability_pension_progress_report,pending_applications_for_panchayat_verification,8,text,YES
indira_gandhi_national_disability_pension_progress_report,pending_applications_for_provisional_verification,9,text,YES
indira_gandhi_national_disability_pension_progress_report,new_pending_applications_within_district,10,text,YES
indira_gandhi_national_disability_pension_progress_report,pending_applications_for_error_correction,11,text,YES
indira_gandhi_national_disability_pension_progress_report,new_and_error_correction_pending_applications_within_district,12,text,YES
indira_gandhi_national_disability_pension_progress_report,pending_applications_for_approval,13,text,YES
indira_gandhi_national_disability_pension_progress_report,approved_applications,14,text,YES
indira_gandhi_national_disability_pension_progress_report,rejected_applications,15,text,YES
indira_gandhi_national_old_age_pension_progress_report,year,1,text,YES
indira_gandhi_national_old_age_pension_progress_report,state_name,2,text,YES
indira_gandhi_national_old_age_pension_progress_report,focus_area,3,text,YES
indira_gandhi_national_old_age_pension_progress_report,scheme_name,4,text,YES
indira_gandhi_national_old_age_pension_progress_report,district_name,5,text,YES
indira_gandhi_national_old_age_pension_progress_report,total_number_of_applications_received,6,text,YES
indira_gandhi_national_old_age_pension_progress_report,pending_applications_with_deo,7,text,YES
indira_gandhi_national_old_age_pension_progress_report,pending_applications_for_panchayat_verification,8,text,YES
indira_gandhi_national_old_age_pension_progress_report,pending_applications_for_provisional_verification,9,text,YES
indira_gandhi_national_old_age_pension_progress_report,pending_applications_with_assistant_director,10,text,YES
indira_gandhi_national_old_age_pension_progress_report,pending_applications_for_error_correction_within_district,11,text,YES
indira_gandhi_national_old_age_pension_progress_report,new_and_error_correction_pending_applications_within_district,12,text,YES
indira_gandhi_national_old_age_pension_progress_report,approved_applications,13,text,YES
indira_gandhi_national_old_age_pension_progress_report,rejected_applications,14,text,YES
indira_gandhi_national_widow_pension_progress_report,year,1,text,YES
indira_gandhi_national_widow_pension_progress_report,state_name,2,text,YES
indira_gandhi_national_widow_pension_progress_report,focus_area,3,text,YES
indira_gandhi_national_widow_pension_progress_report,scheme_name,4,text,YES
indira_gandhi_national_widow_pension_progress_report,district_name,5,text,YES
indira_gandhi_national_widow_pension_progress_report,total_number_of_applications_received,6,text,YES
indira_gandhi_national_widow_pension_progress_report,pending_applications_with_deo,7,text,YES
indira_gandhi_national_widow_pension_progress_report,pending_applications_for_panchayat_verification,8,text,YES
indira_gandhi_national_widow_pension_progress_report,pending_applications_for_provisional_verification,9,text,YES
indira_gandhi_national_widow_pension_progress_report,pending_applications_with_assistant_director,10,text,YES
indira_gandhi_national_widow_pension_progress_report,new_pending_applications_within_district,11,text,YES
indira_gandhi_national_widow_pension_progress_report,pending_applications_for_error_correction,12,text,YES
indira_gandhi_national_widow_pension_progress_report,new_and_error_correction_pending_applications_within_district,13,text,YES
indira_gandhi_national_widow_pension_progress_report,approved_applications,14,text,YES
indira_gandhi_national_widow_pension_progress_report,rejected_applications,15,text,YES
indira_gandhi_widow_pension_district_wise_year_wise,state_name,1,text,YES
indira_gandhi_widow_pension_district_wise_year_wise,focus_area,2,text,YES
indira_gandhi_widow_pension_district_wise_year_wise,year,3,text,YES
indira_gandhi_widow_pension_district_wise_year_wise,scheme_name,4,text,YES
indira_gandhi_widow_pension_district_wise_year_wise,district_name,5,text,YES
indira_gandhi_widow_pension_district_wise_year_wise,block_name,6,text,YES
indira_gandhi_widow_pension_district_wise_year_wise,panchayat_name,7,text,YES
indira_gandhi_widow_pension_district_wise_year_wise,village_name,8,text,YES
indira_gandhi_widow_pension_district_wise_year_wise,benefit_transfer_mode,9,text,YES
indira_gandhi_widow_pension_district_wise_year_wise,amount,10,text,YES
indira_gandhi_widow_pension_district_wise_year_wise,number_of_beneficiaries_transactions,11,text,YES
industrial_employment_sector_wise_year_wise,focus_area,1,text,YES
industrial_employment_sector_wise_year_wise,state_name,2,text,YES
industrial_employment_sector_wise_year_wise,sector_name,3,text,YES
industrial_employment_sector_wise_year_wise,number_of_person_employed,4,text,YES
industrial_employment_sector_wise_year_wise,year,5,text,YES
industrial_investment_sector_wise_year_wise,focus_area,1,text,YES
industrial_investment_sector_wise_year_wise,state_name,2,text,YES
industrial_investment_sector_wise_year_wise,sector_name,3,text,YES
industrial_investment_sector_wise_year_wise,capital_invested_in_lakh_rupee,4,text,YES
industrial_investment_sector_wise_year_wise,year,5,text,YES
industries_application_department_wise,focus_area,1,text,YES
industries_application_department_wise,state_name,2,text,YES
industries_application_department_wise,department_name,3,text,YES
industries_application_department_wise,license_name,4,text,YES
industries_application_department_wise,license_id,5,text,YES
industries_application_department_wise,total_application_received,6,text,YES
industries_application_department_wise,approved_application,7,text,YES
industries_application_department_wise,rejected_application,8,text,YES
industries_application_department_wise,total_in_progress_application,9,text,YES
industries_application_department_wise,pending_department_application,10,text,YES
industries_application_department_wise,pending_investor,11,text,YES
industries_application_department_wise,average_time_for_approval,12,text,YES
industries_application_department_wise,median_time_for_approval,13,text,YES
industries_application_department_wise,minimum_time_for_approval,14,text,YES
industries_application_department_wise,maximum_time_for_approval,15,text,YES
irrigation_scheme_block_wise_district_wise_year_wise,focus_area,1,text,YES
irrigation_scheme_block_wise_district_wise_year_wise,state_name,2,text,YES
irrigation_scheme_block_wise_district_wise_year_wise,scheme_name,3,text,YES
